artifact_id,cluster,rank,accession_number,score,pitts_description,oxford_description,section,image_file,reasons
fig_013,0,2,2012.103.12,11,"Bronze plaque, figure sword in right hand. of warrior, feather in cap; broad leaf-shaped necklace. Leopards' teeth Coral sash ; ground ornamented with leaf-shaped foil, ornaments Coral choker, badge of rank. incised. staves in their right hands.",Rectangular bronze plaque with fish motif,3.9,2012.103.12.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_013,0,3,2012.103.13,11,"Bronze plaque, figure sword in right hand. of warrior, feather in cap; broad leaf-shaped necklace. Leopards' teeth Coral sash ; ground ornamented with leaf-shaped foil, ornaments Coral choker, badge of rank. incised. staves in their right hands.",Rectangular bronze plaque with three standing figures,3.9,2012.103.13_1.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_013,0,4,1900.39.1,8,"Bronze plaque, figure sword in right hand. of warrior, feather in cap; broad leaf-shaped necklace. Leopards' teeth Coral sash ; ground ornamented with leaf-shaped foil, ornaments Coral choker, badge of rank. incised. staves in their right hands.",Brass relief plaque depicting a human figure,2.3,1900.39.1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_013,0,5,1900.39.2,8,"Bronze plaque, figure sword in right hand. of warrior, feather in cap; broad leaf-shaped necklace. Leopards' teeth Coral sash ; ground ornamented with leaf-shaped foil, ornaments Coral choker, badge of rank. incised. staves in their right hands.",Brass relief plaque depicting a fish,2.3,1900.39.2_1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_014,0,1,1900.39.7,12,"Bronze segis or plaque, with representations of two figures with Coral chokers, badge of rank. On the breasts are two Maltese crosses hanging from the necks, which appear to be The objects held in left hands have been broken off. European Orders. The hats are similar to that on the head of the figure, Fig. 91, Plate XV. Ground ornamented with the usual foil ornaments incised.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_014,0,2,1900.39.8,12,"Bronze segis or plaque, with representations of two figures with Coral chokers, badge of rank. On the breasts are two Maltese crosses hanging from the necks, which appear to be The objects held in left hands have been broken off. European Orders. The hats are similar to that on the head of the figure, Fig. 91, Plate XV. Ground ornamented with the usual foil ornaments incised.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_014,0,3,1900.39.9,12,"Bronze segis or plaque, with representations of two figures with Coral chokers, badge of rank. On the breasts are two Maltese crosses hanging from the necks, which appear to be The objects held in left hands have been broken off. European Orders. The hats are similar to that on the head of the figure, Fig. 91, Plate XV. Ground ornamented with the usual foil ornaments incised.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_014,0,4,1966.13.1,12,"Bronze segis or plaque, with representations of two figures with Coral chokers, badge of rank. On the breasts are two Maltese crosses hanging from the necks, which appear to be The objects held in left hands have been broken off. European Orders. The hats are similar to that on the head of the figure, Fig. 91, Plate XV. Ground ornamented with the usual foil ornaments incised.",Bronze head,2.7,1966.13.1_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_014,0,5,1975.7.2,12,"Bronze segis or plaque, with representations of two figures with Coral chokers, badge of rank. On the breasts are two Maltese crosses hanging from the necks, which appear to be The objects held in left hands have been broken off. European Orders. The hats are similar to that on the head of the figure, Fig. 91, Plate XV. Ground ornamented with the usual foil ornaments incised.",Bronze cylindrical vessel with decoration depicting animal and human heads,2.7,1975.7.2_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_016,0,1,1899.86.12,12,"Bronze plaque, figure of warrior with pot helmet, button on top. Coral choker, badge of rank, on neck. Leopards' teeth necklace. Quadrangular bell on breast. Armlets, anklets, &c. Four rosettes on ground, and the usual foil ornaments incised.",Bronze plaque with the image of a serpent,2.4,1899.86.12.png,matched material: bronze | matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_016,0,2,2012.103.12,11,"Bronze plaque, figure of warrior with pot helmet, button on top. Coral choker, badge of rank, on neck. Leopards' teeth necklace. Quadrangular bell on breast. Armlets, anklets, &c. Four rosettes on ground, and the usual foil ornaments incised.",Rectangular bronze plaque with fish motif,3.9,2012.103.12.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_016,0,3,2012.103.13,11,"Bronze plaque, figure of warrior with pot helmet, button on top. Coral choker, badge of rank, on neck. Leopards' teeth necklace. Quadrangular bell on breast. Armlets, anklets, &c. Four rosettes on ground, and the usual foil ornaments incised.",Rectangular bronze plaque with three standing figures,3.9,2012.103.13_1.png,matched material: bronze | matched object type: plaque | Oxford image available
fig_016,0,4,1900.39.1,8,"Bronze plaque, figure of warrior with pot helmet, button on top. Coral choker, badge of rank, on neck. Leopards' teeth necklace. Quadrangular bell on breast. Armlets, anklets, &c. Four rosettes on ground, and the usual foil ornaments incised.",Brass relief plaque depicting a human figure,2.3,1900.39.1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_016,0,5,1900.39.2,8,"Bronze plaque, figure of warrior with pot helmet, button on top. Coral choker, badge of rank, on neck. Leopards' teeth necklace. Quadrangular bell on breast. Armlets, anklets, &c. Four rosettes on ground, and the usual foil ornaments incised.",Brass relief plaque depicting a fish,2.3,1900.39.2_1.png,matched object type: plaque | Oxford image available | Oxford record marked confirmed_1897
fig_017,0,1,1900.39.7,12,"Bronze plaque, figure of warrior with spear in right hand, shield in left Quadrangular bell hanging from neck. hand ; pot helmet, button on top. Coral choker, badge of rank. Leopard's skin dress with head to front. On the ground are two horses' heads below and Ground ornamented with the usual foil ornaments two rosettes above. Leopards' teeth necklace. incised.",Bronze hip-ornament mask depicting a ram’s head,2.3,1900.39.7.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_017,0,2,1900.39.8,12,"Bronze plaque, figure of warrior with spear in right hand, shield in left Quadrangular bell hanging from neck. hand ; pot helmet, button on top. Coral choker, badge of rank. Leopard's skin dress with head to front. On the ground are two horses' heads below and Ground ornamented with the usual foil ornaments two rosettes above. Leopards' teeth necklace. incised.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.8_1.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
fig_017,0,3,1900.39.9,12,"Bronze plaque, figure of warrior with spear in right hand, shield in left Quadrangular bell hanging from neck. hand ; pot helmet, button on top. Coral choker, badge of rank. Leopard's skin dress with head to front. On the ground are two horses' heads below and Ground ornamented with the usual foil ornaments two rosettes above. Leopards' teeth necklace. incised.",Bronze hip-ornament mask depicting a crocodile’s head,2.3,1900.39.9.png,matched material: bronze | matched object type: head | Oxford image available | Oxford record marked confirmed_1897
